location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations
United Kingdom,2023-04-28,12009369,332,115089,3,159382239
United Kingdom,2023-04-29,12009553,184,115091,2,159588159
United Kingdom,2023-04-30,12009604,51,115092,1,159794079
United Kingdom,2023-05-01,12010031,427,115096,4,160000000
Germany,2020-03-01,32468,993,153,4,0
Germany,2020-03-02,33910,1442,160,7,0
Germany,2020-03-03,34313,403,162,2,0
Germany,2020-03-04,35181,868,166,4,0
Germany,2020-03-05,37369,2188,177,11,0
Germany,2020-03-06,37669,300,178,1,0
Germany,2020-03-07,39265,1596,185,7,0
Germany,2020-03-08,40228,963,190,5,0
Germany,2020-03-09,41289,1061,195,5,0
Germany,2020-03-10,43488,2199,206,11,0
Germany,2020-03-11,45861,2373,217,11,0
Germany,2020-03-12,47614,1753,225,8,0
Germany,2020-03-13,50257,2643,238,13,0
Germany,2020-03-14,52730,2473,249,11,0
Germany,2020-03-15,55873,3143,264,15,0
Germany,2020-03-16,57827,1954,273,9,0
Germany,2020-03-17,61551,3724,291,18,0
Germany,2020-03-18,64870,3319,307,16,0
Germany,2020-03-19,67673,2803,320,13,0
Germany,2020-03-20,70393,2720,333,13,0
Germany,2020-03-21,72325,1932,342,9,0
Germany,2020-03-22,75437,3112,357,15,0
Germany,2020-03-23,79167,3730,375,18,0
Germany,2020-03-24,81495,2328,386,11,0
Germany,2020-03-25,84887,3392,402,16,0
Germany,2020-03-26,87873,2986,416,14,0
Germany,2020-03-27,90715,2842,429,13,0
Germany,2020-03-28,93391,2676,442,13,0
Germany,2020-03-29,95710,2319,453,11,0
Germany,2020-03-30,99704,3994,472,19,0
Germany,2020-03-31,102182,2478,484,12,0
Germany,2020-04-01,107571,5389,509,25,0
Germany,2020-04-02,112014,4443,530,21,0
Germany,2020-04-03,117644,5630,557,27,0
Germany,2020-04-04,122148,4504,578,21,0
Germany,2020-04-05,125569,3421,594,16,0
Germany,2020-04-06,129689,4120,614,20,0
Germany,2020-04-07,134969,5280,639,25,0
Germany,2020-04-08,138656,3687,656,17,0
Germany,2020-04-09,144491,5835,684,28,0
Germany,2020-04-10,148451,3960,703,19,0
Germany,2020-04-11,154492,6041,731,28,0
Germany,2020-04-12,158853,4361,752,21,0
Germany,2020-04-13,164277,5424,778,26,0
Germany,2020-04-14,169430,5153,802,24,0
Germany,2020-04-15,175649,6219,832,30,0
Germany,2020-04-16,181801,6152,861,29,0
Germany,2020-04-17,187604,5803,888,27,0
Germany,2020-04-18,193014,5410,914,26,0
Germany,2020-04-19,199956,6942,947,33,0
Germany,2020-04-20,205730,5774,974,27,0
Germany,2020-04-21,212204,6474,1005,31,0
Germany,2020-04-22,218423,6219,1034,29,0
Germany,2020-04-23,225679,7256,1069,35,0
Germany,2020-04-24,231948,6269,1098,29,0
Germany,2020-04-25,239782,7834,1135,37,0
Germany,2020-04-26,247954,8172,1174,39,0
Germany,2020-04-27,254699,6745,1206,32,0
Germany,2020-04-28,262112,7413,1241,35,0
Germany,2020-04-29,269940,7828,1278,37,0
Germany,2020-04-30,277665,7725,1315,37,0
Germany,2020-05-01,285369,7704,1351,36,0
Germany,2020-05-02,294230,8861,1393,42,0
Germany,2020-05-03,303662,9432,1438,45,0
Germany,2020-05-04,311148,7486,1473,35,0
Germany,2020-05-05,320242,9094,1516,43,0
Germany,2020-05-06,329552,9310,1561,45,0
Germany,2020-05-07,338142,8590,1601,40,0
Germany,2020-05-08,346685,8543,1642,41,0
Germany,2020-05-09,356177,9492,1687,45,0
Germany,2020-05-10,365662,9485,1732,45,0
Germany,2020-05-11,376299,10637,1782,50,0
Germany,2020-05-12,385641,9342,1826,44,0
Germany,2020-05-13,394932,9291,1870,44,0
Germany,2020-05-14,404450,9518,1915,45,0
Germany,2020-05-15,415333,10883,1967,52,0
Germany,2020-05-16,426130,10797,2018,51,0
Germany,2020-05-17,436600,10470,2068,50,0
Germany,2020-05-18,447551,10951,2119,51,0
Germany,2020-05-19,457279,9728,2166,47,0
Germany,2020-05-20,467503,10224,2214,48,0
Germany,2020-05-21,478581,11078,2266,52,0
Germany,2020-05-22,489021,10440,2316,50,0
Germany,2020-05-23,499095,10074,2364,48,0
Germany,2020-05-24,510493,11398,2418,54,0
Germany,2020-05-25,522586,12093,2475,57,0
Germany,2020-05-26,534270,11684,2530,55,0
Germany,2020-05-27,546297,12027,2587,57,0
Germany,2020-05-28,558899,12602,2647,60,0
Germany,2020-05-29,571530,12631,2707,60,0
Germany,2020-05-30,584316,12786,2767,60,0
Germany,2020-05-31,597754,13438,2831,64,0
Germany,2020-06-01,611324,13570,2895,64,0
Germany,2020-06-02,624584,13260,2958,63,0
Germany,2020-06-03,638157,13573,3022,64,0
Germany,2020-06-04,651309,13152,3085,63,0
Germany,2020-06-05,665479,14170,3152,67,0
Germany,2020-06-06,678320,12841,3213,61,0
Germany,2020-06-07,691916,13596,3277,64,0
Germany,2020-06-08,705342,13426,3341,64,0
Germany,2020-06-09,718894,13552,3405,64,0
Germany,2020-06-10,734115,15221,3477,72,0
Germany,2020-06-11,748789,14674,3546,69,0
Germany,2020-06-12,763449,14660,3616,70,0
Germany,2020-06-13,777820,14371,3684,68,0
Germany,2020-06-14,793217,15397,3757,73,0
Germany,2020-06-15,808289,15072,3828,71,0
Germany,2020-06-16,823420,15131,3900,72,0
Germany,2020-06-17,838599,15179,3972,72,0
Germany,2020-06-18,854074,15475,4045,73,0
Germany,2020-06-19,868812,14738,4115,70,0
Germany,2020-06-20,884580,15768,4190,75,0
Germany,2020-06-21,901708,17128,4271,81,0
Germany,2020-06-22,917049,15341,4343,72,0
Germany,2020-06-23,933371,16322,4421,78,0
Germany,2020-06-24,949366,15995,4496,75,0
Germany,2020-06-25,966855,17489,4579,83,0
Germany,2020-06-26,983740,16885,4659,80,0
Germany,2020-06-27,1000302,16562,4738,79,0
Germany,2020-06-28,1017363,17061,4819,81,0
Germany,2020-06-29,1035087,17724,4903,84,0
Germany,2020-06-30,1052405,17318,4985,82,0
Germany,2020-07-01,1069358,16953,5065,80,0
Germany,2020-07-02,1086430,17072,5146,81,0
Germany,2020-07-03,1104805,18375,5233,87,0
Germany,2020-07-04,1122294,17489,5316,83,0
Germany,2020-07-05,1140632,18338,5402,86,0
Germany,2020-07-06,1159359,18727,5491,89,0
Germany,2020-07-07,1177815,18456,5579,88,0
Germany,2020-07-08,1197299,19484,5671,92,0
Germany,2020-07-09,1216211,18912,5760,89,0
Germany,2020-07-10,1234702,18491,5848,88,0
Germany,2020-07-11,1252970,18268,5935,87,0
Germany,2020-07-12,1272383,19413,6027,92,0
Germany,2020-07-13,1292278,19895,6121,94,0
Germany,2020-07-14,1311935,19657,6214,93,0
Germany,2020-07-15,1332241,20306,6310,96,0
Germany,2020-07-16,1352826,20585,6408,98,0
Germany,2020-07-17,1374033,21207,6508,100,0
Germany,2020-07-18,1394450,20417,6605,97,0
Germany,2020-07-19,1416016,21566,6707,102,0
Germany,2020-07-20,1436273,20257,6803,96,0
Germany,2020-07-21,1456574,20301,6899,96,0
Germany,2020-07-22,1478207,21633,7002,103,0
Germany,2020-07-23,1499714,21507,7103,101,0
Germany,2020-07-24,1522166,22452,7210,107,0
Germany,2020-07-25,1543669,21503,7312,102,0
Germany,2020-07-26,1565086,21417,7413,101,0
Germany,2020-07-27,1586465,21379,7514,101,0
Germany,2020-07-28,1608808,22343,7620,106,0
Germany,2020-07-29,1630183,21375,7721,101,0
Germany,2020-07-30,1653442,23259,7832,111,0
Germany,2020-07-31,1676335,22893,7940,108,0
Germany,2020-08-01,1699937,23602,8052,112,0
Germany,2020-08-02,1722265,22328,8158,106,0
Germany,2020-08-03,1744119,21854,8261,103,0
Germany,2020-08-04,1766616,22497,8368,107,0
Germany,2020-08-05,1789302,22686,8475,107,0
Germany,2020-08-06,1812613,23311,8586,111,0
Germany,2020-08-07,1835822,23209,8695,109,0
Germany,2020-08-08,1859941,24119,8810,115,0
Germany,2020-08-09,1882942,23001,8919,109,0
Germany,2020-08-10,1907934,24992,9037,118,0
Germany,2020-08-11,1932629,24695,9154,117,0
Germany,2020-08-12,1957091,24462,9270,116,0
Germany,2020-08-13,1981789,24698,9387,117,0
Germany,2020-08-14,2007425,25636,9508,121,0
Germany,2020-08-15,2032276,24851,9626,118,0
Germany,2020-08-16,2057574,25298,9746,120,0
Germany,2020-08-17,2082930,25356,9866,120,0
Germany,2020-08-18,2107797,24867,9984,118,0
Germany,2020-08-19,2132818,25021,10102,118,0
Germany,2020-08-20,2158055,25237,10222,120,0
Germany,2020-08-21,2182740,24685,10339,117,0
Germany,2020-08-22,2208383,25643,10460,121,0
Germany,2020-08-23,2234851,26468,10586,126,0
Germany,2020-08-24,2259467,24616,10702,116,0
Germany,2020-08-25,2285496,26029,10826,124,0
Germany,2020-08-26,2311539,26043,10949,123,0
Germany,2020-08-27,2337240,25701,11071,122,0
Germany,2020-08-28,2362247,25007,11189,118,0
Germany,2020-08-29,2389862,27615,11320,131,0
Germany,2020-08-30,2417935,28073,11453,133,0
Germany,2020-08-31,2444547,26612,11579,126,0
Germany,2020-09-01,2470721,26174,11703,124,0
Germany,2020-09-02,2498784,28063,11836,133,0
Germany,2020-09-03,2525646,26862,11963,127,0
Germany,2020-09-04,2553433,27787,12095,132,0
Germany,2020-09-05,2580410,26977,12222,127,0
Germany,2020-09-06,2607567,27157,12351,129,0
Germany,2020-09-07,2635072,27505,12481,130,0
Germany,2020-09-08,2662343,27271,12611,130,0
Germany,2020-09-09,2689915,27572,12741,130,0
Germany,2020-09-10,2718422,28507,12876,135,0
Germany,2020-09-11,2747697,29275,13015,139,0
Germany,2020-09-12,2775456,27759,13146,131,0
Germany,2020-09-13,2804862,29406,13286,140,0
Germany,2020-09-14,2832226,27364,13415,129,0
Germany,2020-09-15,2860006,27780,13547,132,0
Germany,2020-09-16,2888524,28518,13682,135,0
Germany,2020-09-17,2916638,28114,13815,133,0
Germany,2020-09-18,2944938,28300,13949,134,0
Germany,2020-09-19,2973615,28677,14085,136,0
Germany,2020-09-20,3002406,28791,14221,136,0
Germany,2020-09-21,3030099,27693,14353,132,0
Germany,2020-09-22,3059353,29254,14491,138,0
Germany,2020-09-23,3088853,29500,14631,140,0
Germany,2020-09-24,3117964,29111,14769,138,0
Germany,2020-09-25,3147925,29961,14911,142,0
Germany,2020-09-26,3177245,29320,15050,139,0
Germany,2020-09-27,3206656,29411,15189,139,0
Germany,2020-09-28,3236561,29905,15331,142,0
Germany,2020-09-29,3265661,29100,15468,137,0
Germany,2020-09-30,3295486,29825,15610,142,0
Germany,2020-10-01,3325390,29904,15751,141,0
Germany,2020-10-02,3355296,29906,15893,142,0
Germany,2020-10-03,3385220,29924,16035,142,0
Germany,2020-10-04,3415583,30363,16179,144,0
Germany,2020-10-05,3445264,29681,16319,140,0
Germany,2020-10-06,3475144,29880,16461,142,0
Germany,2020-10-07,3505515,30371,16605,144,0
Germany,2020-10-08,3535262,29747,16745,140,0
Germany,2020-10-09,3565097,29835,16887,142,0
Germany,2020-10-10,3595217,30120,17029,142,0
Germany,2020-10-11,3625619,30402,17173,144,0
Germany,2020-10-12,3655786,30167,17316,143,0
Germany,2020-10-13,3686352,30566,17461,145,0
Germany,2020-10-14,3716579,30227,17604,143,0
Germany,2020-10-15,3748163,31584,17754,150,0
Germany,2020-10-16,3778701,30538,17899,145,0
Germany,2020-10-17,3809474,30773,18044,145,0
Germany,2020-10-18,3840774,31300,18193,149,0
Germany,2020-10-19,3871198,30424,18337,144,0
Germany,2020-10-20,3903322,32124,18489,152,0
Germany,2020-10-21,3934670,31348,18637,148,0
Germany,2020-10-22,3966372,31702,18788,151,0
Germany,2020-10-23,3997480,31108,18935,147,0
Germany,2020-10-24,4028866,31386,19084,149,0
Germany,2020-10-25,4059734,30868,19230,146,0
Germany,2020-10-26,4091307,31573,19379,149,0
Germany,2020-10-27,4122954,31647,19529,150,0
Germany,2020-10-28,4154475,31521,19679,150,0
Germany,2020-10-29,4186454,31979,19830,151,0
Germany,2020-10-30,4219384,32930,19986,156,0
Germany,2020-10-31,4250876,31492,20135,149,0
Germany,2020-11-01,4282261,31385,20284,149,0
Germany,2020-11-02,4314677,32416,20437,153,0
Germany,2020-11-03,4347626,32949,20594,157,0
Germany,2020-11-04,4379032,31406,20742,148,0
Germany,2020-11-05,4410662,31630,20892,150,0
Germany,2020-11-06,4442085,31423,21041,149,0
Germany,2020-11-07,4474670,32585,21195,154,0
Germany,2020-11-08,4507239,32569,21350,155,0
Germany,2020-11-09,4538759,31520,21499,149,0
Germany,2020-11-10,4569953,31194,21647,148,0
Germany,2020-11-11,4602827,32874,21802,155,0
Germany,2020-11-12,4633834,31007,21949,147,0
Germany,2020-11-13,4665467,31633,22099,150,0
Germany,2020-11-14,4697757,32290,22252,153,0
Germany,2020-11-15,4728624,30867,22398,146,0
Germany,2020-11-16,4759721,31097,22546,148,0
Germany,2020-11-17,4790502,30781,22691,145,0
Germany,2020-11-18,4821627,31125,22839,148,0
Germany,2020-11-19,4854151,32524,22993,154,0
Germany,2020-11-20,4884874,30723,23138,145,0
Germany,2020-11-21,4915869,30995,23285,147,0
Germany,2020-11-22,4948122,32253,23438,153,0
Germany,2020-11-23,4978079,29957,23580,142,0
Germany,2020-11-24,5009958,31879,23731,151,0
Germany,2020-11-25,5042012,32054,23883,152,0
Germany,2020-11-26,5073486,31474,24032,149,0
Germany,2020-11-27,5105733,32247,24185,153,0
Germany,2020-11-28,5138216,32483,24338,153,0
Germany,2020-11-29,5170198,31982,24490,152,0
Germany,2020-11-30,5202732,32534,24644,154,0
Germany,2020-12-01,5233158,30426,24788,144,0
Germany,2020-12-02,5264336,31178,24936,148,0
Germany,2020-12-03,5294666,30330,25080,144,0
Germany,2020-12-04,5326620,31954,25231,151,0
Germany,2020-12-05,5358140,31520,25380,149,0
Germany,2020-12-06,5389068,30928,25527,147,0
Germany,2020-12-07,5419788,30720,25672,145,0
Germany,2020-12-08,5451521,31733,25822,150,0
Germany,2020-12-09,5481990,30469,25967,145,0
Germany,2020-12-10,5511703,29713,26108,141,0
Germany,2020-12-11,5543551,31848,26258,150,0
Germany,2020-12-12,5573523,29972,26400,142,0
Germany,2020-12-13,5604207,30684,26546,146,0
Germany,2020-12-14,5635054,30847,26692,146,0
Germany,2020-12-15,5665643,30589,26837,145,0
Germany,2020-12-16,5696206,30563,26982,145,0
Germany,2020-12-17,5726995,30789,27127,145,0
Germany,2020-12-18,5758096,31101,27275,148,0
Germany,2020-12-19,5789376,31280,27423,148,0
Germany,2020-12-20,5820117,30741,27568,145,0
Germany,2020-12-21,5849960,29843,27710,142,0
Germany,2020-12-22,5881175,31215,27858,148,0
Germany,2020-12-23,5911264,30089,28000,142,0
Germany,2020-12-24,5941352,30088,28143,143,0
Germany,2020-12-25,5971188,29836,28284,141,0
Germany,2020-12-26,6001612,30424,28428,144,0
Germany,2020-12-27,6032007,30395,28572,144,0
Germany,2020-12-28,6063402,31395,28721,149,0
Germany,2020-12-29,6093395,29993,28863,142,0
Germany,2020-12-30,6122761,29366,29002,139,0
Germany,2020-12-31,6152327,29566,29142,140,0
Germany,2021-01-01,6182831,30504,29287,145,0
Germany,2021-01-02,6213121,30290,29430,143,0
Germany,2021-01-03,6242568,29447,29570,140,0
Germany,2021-01-04,6272935,30367,29713,143,0
Germany,2021-01-05,6302229,29294,29852,139,0
Germany,2021-01-06,6331308,29079,29990,138,0
Germany,2021-01-07,6360457,29149,30128,138,0
Germany,2021-01-08,6390935,30478,30272,144,0
Germany,2021-01-09,6420362,29427,30412,140,0
Germany,2021-01-10,6449297,28935,30549,137,0
Germany,2021-01-11,6478493,29196,30687,138,0
Germany,2021-01-12,6506526,28033,30820,133,0
Germany,2021-01-13,6536288,29762,30961,141,0
Germany,2021-01-14,6564732,28444,31096,135,0
Germany,2021-01-15,6593597,28865,31232,136,0
Germany,2021-01-16,6620432,26835,31359,127,0
Germany,2021-01-17,6649075,28643,31495,136,0
Germany,2021-01-18,6676980,27905,31627,132,0
Germany,2021-01-19,6705596,28616,31763,136,0
Germany,2021-01-20,6733422,27826,31895,132,0
Germany,2021-01-21,6762253,28831,32031,136,0
Germany,2021-01-22,6789695,27442,32161,130,0
Germany,2021-01-23,6817961,28266,32295,134,0
Germany,2021-01-24,6846329,28368,32429,134,0
Germany,2021-01-25,6873771,27442,32559,130,0
Germany,2021-01-26,6901531,27760,32691,132,0
Germany,2021-01-27,6928602,27071,32819,128,0
Germany,2021-01-28,6954960,26358,32944,125,0
Germany,2021-01-29,6983037,28077,33077,133,0
Germany,2021-01-30,7010219,27182,33206,129,0
Germany,2021-01-31,7036536,26317,33330,124,0
Germany,2021-02-01,7063185,26649,33457,127,0
Germany,2021-02-02,7089087,25902,33579,122,0
Germany,2021-02-03,7116186,27099,33708,129,0
Germany,2021-02-04,7142805,26619,33834,126,0
Germany,2021-02-05,7169351,26546,33960,126,0
Germany,2021-02-06,7195268,25917,34082,122,0
Germany,2021-02-07,7220946,25678,34204,122,0
Germany,2021-02-08,7247424,26478,34329,125,0
Germany,2021-02-09,7273535,26111,34453,124,0
Germany,2021-02-10,7298811,25276,34573,120,0
Germany,2021-02-11,7323589,24778,34690,117,0
Germany,2021-02-12,7348265,24676,34807,117,0
Germany,2021-02-13,7373572,25307,34927,120,0
Germany,2021-02-14,7399142,25570,35048,121,0
Germany,2021-02-15,7423448,24306,35163,115,0
Germany,2021-02-16,7449045,25597,35284,121,0
Germany,2021-02-17,7474799,25754,35406,122,0
Germany,2021-02-18,7499123,24324,35522,116,0
Germany,2021-02-19,7522858,23735,35634,112,0
Germany,2021-02-20,7546910,24052,35748,114,0
Germany,2021-02-21,7570752,23842,35861,113,0
Germany,2021-02-22,7594875,24123,35975,114,0
Germany,2021-02-23,7619576,24701,36092,117,0
Germany,2021-02-24,7643107,23531,36204,112,0
Germany,2021-02-25,7667850,24743,36321,117,0
Germany,2021-02-26,7691345,23495,36432,111,0
Germany,2021-02-27,7713340,21995,36536,104,0
Germany,2021-02-28,7736841,23501,36648,112,0
Germany,2021-03-01,7758229,21388,36749,101,0
Germany,2021-03-02,7781042,22813,36857,108,0
Germany,2021-03-03,7804640,23598,36969,112,0
Germany,2021-03-04,7827367,22727,37077,108,0
Germany,2021-03-05,7850537,23170,37186,109,0
Germany,2021-03-06,7871539,21002,37286,100,0
Germany,2021-03-07,7893168,21629,37388,102,0
Germany,2021-03-08,7915625,22457,37495,107,0
Germany,2021-03-09,7936854,21229,37595,100,0
Germany,2021-03-10,7957736,20882,37694,99,0
Germany,2021-03-11,7978919,21183,37794,100,0
Germany,2021-03-12,8000984,22065,37899,105,0
Germany,2021-03-13,8021325,20341,37995,96,0
Germany,2021-03-14,8043642,22317,38101,106,0
Germany,2021-03-15,8064952,21310,38202,101,0
Germany,2021-03-16,8086269,21317,38303,101,244530
Germany,2021-03-17,8105951,19682,38396,93,489060
Germany,2021-03-18,8126770,20819,38495,99,733590
Germany,2021-03-19,8146599,19829,38589,94,978120
Germany,2021-03-20,8166996,20397,38685,96,1222651
Germany,2021-03-21,8187001,20005,38780,95,1467181
Germany,2021-03-22,8207293,20292,38876,96,1711711
Germany,2021-03-23,8227412,20119,38971,95,1956241
Germany,2021-03-24,8245791,18379,39059,88,2200772
Germany,2021-03-25,8264913,19122,39149,90,2445302
